Restaurant,Reviewer,Review,Rating,Time,Super-Score
Urban Asia - Kitchen & Bar,Rahul Baid,portion sizes good people dishes unlike server would suggest probably seen different sample size nice chinese place serving buffet la carte try ginger fried rice chilli garlic noodles stand guilty viewing commenting menu vegetarian standpoint try spring rolls,4.0,2018-08-17 14:10:00,6.59
Urban Asia - Kitchen & Bar,Frq96331,completely disappointed staff clearly reluctant work food mediocre best ordered sweet sour chicken soup chilli chicken hakka noodles flavored chicken soup lukewarm everything else cold nothing made fresh complaint manager agreed us nothing anyway walked without completing lunch thoroughly disappointing ambience saving grace place food ambience staff courtesy,2.0,2018-08-15 16:10:00,5.6
Urban Asia - Kitchen & Bar,Ankit Jain,must visit place exquisite asian cuisine dishes offer also authentic taste dishes ambience appropriate aggrevate hunger salivate mouth one start feeling aura fine dine crockery cutlery first noticable example ordered vegetable chilli sticks salt pepper chicken starters vegetable chilli sticks st pic must vegetarians felt really satiating tasted one best chinese dish ever ordered salt pepper chicken good told accompanying friend found texture good rates main course ordered chilli garlic soft noodles button mushroom diced babycorn oyster sauce gravy dish chilly garlic noodles cooked finesse perfect combination spices flavour veggies balanced must mention quantity served shared people button mushroom diced babycorn oysters sause dish basically fried mushroom babycorns tossed oyster sauce medium spicy blended perfectly spicy noodles also ordered virgin mojito comprised ice ice charged bucks final verdict authentic asian food great ambeicne zomato gold makes really worth giving one try visit frequently,4.0,2018-08-13 01:47:00,14.12
Urban Asia - Kitchen & Bar,Joyita Bhattacharya,went restro yesterday dinner husband beat monsoon dullness outlet gachibowli rd ratnadeep store couple restros precise th floor little surprising restro share common space eat india company prior booking amused scarcely couple diners weekend one staff directed us crampy place outrightly rejected proposal staff rigid told place wanted sit nice view already reserved also curt told dont sit comfy area choices reluctantly agreed surprised hardly two three diners came dinner could attended request first go feel good quotient anyways let quickly summarize orders made crabmeat soup soup thick minced crab meat broth bland customise infusing soy sauce vineager crushed pepper whiff craby flavor surely tingle taste buds corn cubes must try platter dish innovative american corn flour mixed miniscule chopped vegetables kneaded flour frozen small cubes golden fried crisp time jelly consistency chicken yakitori like preparation dull tasteless six skewered chicken sticks capscicum onion chicken pieces succulent imbue flavor main course manchow chicken fried rice rice flavorful spicy lots veggies diced chicken pieces bit sticky consumed dessert bangkok custurd assuming dessert cold opposite custurd hot thick made coconut puree thick sauce decadent loads nuts tasted like firni accompaniment thin crusty pineapple spring rolls yum greedy tongue total rs inclusive taxes cobclusion price range moderate portion generous amount food delectable exlusive signature dish attract guest next time staffs inexperienced knowledge abot items put menu card coordination among staffs either different staffs come ask course order multiple times one attend guest dessert section menu card quite attractive items available discussion manager rather taking constructive feedback delved arguments place enjoy special occassions okayish casual dinner lunch think twice visit place,3.0,2018-08-12 09:48:00,21.65
Urban Asia - Kitchen & Bar,Gauthami,went urban asia lunch around sunday ala carte certainly would recommend anyone though food good service pathetic ignored half hour despite calling waiters multiple times even given speciality menus despite specifically asking overall food roasted chilli basil chicken kungpow chicken fried garlic fried rice sushi platter ambience service value money,2.0,2018-08-10 21:00:00,5.5
Urban Asia - Kitchen & Bar,Soumosri Pal,urbanasia panasian delightfulexperience well place quite old one jubilee hills standing strong quite long time food absolute delight say pan asian mean pan asian experience jubilee hills branch amazing pulled try gachibowli branch would love visit place anything orange chicken food food absolute delight chance left complaint good mention time tried ala carte buffet starting spare ribs chilli basil chiken sanghai prawns absolutely delicious spare ribs must try taste quite different normal spare ribs chinese tinge instead continental touch taste changer aroma chilli basil chicken enough fill heart good vibes fresh refreshing yet light stomach item perfect starter sanghai praws good well cooked bit tangy change taste bud amongst dishes time favorite pull place orange chicken must must try dish absolute delight minf soul taste bud believe innovative pan asian dish long time call innovative dish pan asian restaurant able provide perfect dish right mixture everything service believe restaurant surely judged staff staff knows dishes well promptly able suggest right dishes compliment kudos staff ambiance urban asia chain restaurant made sit indian counterpart saturday night quite late interior quite interesting touch rural india decor guess perfect combination indian restaurant happilyfoodies wordpress com,4.0,2018-08-06 19:58:00,17.189999999999998
Eat India Company,Phani Konathala,went friend bday party team staff helpful service really great food delicious specially singapore prawn problem ac working rest everything went superb thank mr srikanth providing us excellent service food diffentitly sure eat india company best restaurants hangout friends diffinitly visiting sooner thanks eat india team,5.0,2019-05-24 23:10:00,8.21
Eat India Company,Venkat Emadabattula,would like start worth went dinner buffet love spread asian indian dishes buffet top excellent service polite staff restaurant else could u ask simply amazing friday night,5.0,2019-05-24 23:09:00,6.71
Eat India Company,Sagar Netha,went dinner party friends amazed service recieved took buffet well prepared amazing place visit service staff polite prompt overall excellent service good food highly recommended would surely back short time cheers,5.0,2019-05-24 23:04:00,7.140000000000001
Eat India Company,Shamekh Siddiqui,ambience great perfectly lit separate section smokers food starters really good much variety good taste main course desert like average buffet would say value money expensive overall visit tried buffet restaurants want try something new,3.0,2019-05-22 14:50:00,5.359999999999999
Eat India Company,Sravani,nice ambiance treat people watch enjoy little expensive side offered menu cards looks like combined centre eat india urban asia,4.0,2019-05-22 14:10:00,5.27
Eat India Company,Mahesh,visit wife celebrate daughter birthday make day special service food love murgh angara tikka deliocious biryani thank mr biswajit suggesation lovely delicious thank eat india team diffenitly visit place service food ambieance,5.0,2019-05-21 21:26:00,7.25
Eat India Company,Sekhar Tanguturi,visited old friends buffet good set starters decent food hospitable staff staff mr amrit courteous ensured guests taken care well thank,5.0,2019-05-18 21:54:00,6.35
Eat India Company,Bik 007,lunch two friends today good experience service staff friendly polite service excellent highly recommended,5.0,2019-05-18 14:34:00,6.0600000000000005
Eat India Company,Santosh Pappachan,place good ambiance treat people wanting take pictures went sunday crowd ac literally non functional made uncomfortable considering heat outside service slower side mocktails underwhelming starters brought table tasted good pace refills needed improve honestly liked veg biriyani schezwan fried rice main course stone ice cream desserts section worth mention expensive factoring food service get guys need pull socks want really survive competitive environment could give try ambiance though,3.0,2019-05-11 21:28:00,7.91
Eat India Company,Sai Prasanth Nandagiri,lunch friends today first things ambiance seems pretty good think people carried ambiance location serving damn slow even though much crowd restaurant price pretty higher side virgin mojito tasted mint lemon drink need ask several times serve also main course figured dishes served us part starters asked brought later welcome drink one served several remainders tasted bad desserts great many felt cost paid much upto mark pathetic service literally ask n number times food served table wide range dishes taste great especially mock tails totally disappointed,2.0,2019-05-08 17:15:00,7.6
Eat India Company,Mounika,beautiful ambience vintage look took back good old days food okay take quite time bring order instance min glass coke dinner took us figure urban asia eat india company together staff attend us long time gave star ambience experience people went,3.0,2019-05-04 14:01:00,5.45
Eat India Company,Nishtha Chandarana,instagram veganyums drop place partner lunch zomato gold food offer ambiance pretty authentic like village antique piece drawing attention liked quotes pillars starter ordered kaju aur bhutte ki seekh soft break small pieces actually consistency proper could take bite properly taste wise little bland cashew taste could feel main course ordered patiala shahid paneer one signature dish expecting good taste disappointed taste normal onion tomato gravy consistency gravy thin instead creamy ajwain paratha naan good taste experience good plus staff members aware anything regarding dish,2.0,2019-05-01 15:45:00,7.86
Eat India Company,Naimish Chandarana,instagram veganyums eat india company sharing kitchen urban kitchen interestingly eat india company also gave urban kitchen menu ambience pretty good cobination modern furniture ancient india decorum reach asked waiter suggest best sellers starters main course disappointed kind knowledge dishes trained enough speak confidently items mentioned menu finally ordered kaju aur bhutte ki seekh starter order arrived minutes plating looks good tastewise well average stuffing dry even chutney taste good main course patiala shahi paneer quantity enough serve two people expect taste curry ordinary lot curry leaves horrifying experience included tips waiters think visit place circumstance visiting beware waiter tip right remove bill,2.0,2019-04-27 14:00:00,9.3
Eat India Company,Sravanmalla65,best one try ala carte starters good decent quantity good taste prawns fish items must try anyone would fall love looking forward try buffet,5.0,2019-04-26 09:43:00,6.4
Eat India Company,Nayan Yalamanchi,good experience could improve quality starters prawns amazing main course good could better changed menu desserts,4.0,2019-04-23 18:19:00,5.13
Eat India Company,DNiharikaa,ok ish food price taste tally ok ish ambience great place sit chat also combines tiki shack urban asia one roof felt sitting crowded place,3.0,2019-04-21 13:48:00,4.38
Eat India Company,Jaganthini Padmanabhan,specially requested waiter make paneer dish less spicy dish turned opposite top get wrong bill pay mostly last visit restaurant neither recommend,1.0,2019-04-13 21:22:00,2.45
Eat India Company,Sriram Reddy,great place hangout friends colleagues lot options menu delicious service also great issue parking,5.0,2019-04-01 00:53:00,5.98
Eat India Company,Akansha Garg,buffet impressive ordered menu go change definitely frequent visits food ambience service food option vegetarian overall,2.0,2019-03-18 16:24:00,3.2
Eat India Company,Divya,happened visit place dinner last sunday ambience amazing decor pieces rajasthan used various elements smart way opted dinner buffet variety items buffet good starters served cold table place decently priced personally loved thai soup chicken kabab butter naan dal food ambience service,3.0,2019-03-17 19:01:00,5.85
Eat India Company,Ananth Popuri,love place gachibowli several times quality food amazing staff good highly recommend place tiki shack,5.0,2019-03-09 15:37:00,6.01
Eat India Company,Rahul Buddala,wife foodies went lunch went ala crate ordered murg badami shorba delicious visit place try shorba ordered malai chicken tikka starter chicken soft delicious main course ordered zafrani murg dish delicious spices right would go,4.0,2019-03-04 22:05:00,6.27
Eat India Company,Saroj Sahoo,food superb randomly choose item menu assured regreat staffs restaurant quite professional,5.0,2019-03-04 16:42:00,5.9
Eat India Company,Shivali Kamath,couple times must say never disappoints everything ordered far exceeded expectations everytime hara bhara kebab dal qureshi must try service prompt ambience great overall good experience one favorite place dine gachibowli,5.0,2019-03-02 19:42:00,7.21
Eat India Company,Sandeep Reddy,th feb planned dine eat india company ambience apt chose alakarte dragon chicken tender juicy nizami handi went perfect phulkas chicken biryani good expected srikanth guy suggested good dishes quick service thank eat india giving good experience,5.0,2019-02-14 21:52:00,7.45
Eat India Company,Paresh Meshram,went team lunch took buffet nice place great ambience food service also good nice place hangout quantity quality good,4.0,2019-02-13 19:00:00,5.17
Eat India Company,Rohit Gupta,disappointed went dinner friends bit disappointed service food firstly due lack space clubbed urban asia nd eat india floor make service bit slow confused opted buffet also served fusion restaurant example served chicken sorba non veg khaw souy veg simply confusing making ur dinning experience great,3.0,2019-02-10 11:46:00,6.0
Eat India Company,Rohit Rao,eat india company eic interesting place go first impressions good seated get menu cards actually besides eic also given menu urban asia tiki shack one place dont surprised go urban asia given three menu cards haha ok buffet eic scanned thru good options number options intriguing though la cart ambience good want go see whats every wall interesting lighting good get see eating seen dont enough lighting talking dialogue dark hehe taste good ok tasted better biryanis places good experience nothing like wow different good place regular go good food,4.0,2019-02-01 05:58:00,9.5
Eat India Company,Roy Burmon,place gets name probably east india company maintained quite good vintage ambience though prices bit higher end thats something expect brand like urban asia talking food varieties offered veg nonveg quite good delicious take time get food thats cook hot right order placed overall good place family well hangout friends,5.0,2019-01-18 09:28:00,8.19
Eat India Company,Apantham,pretty average fare tried paneer lababdar zafrani chicken fine butter nan little butter service good waiters attentive cheerful eat india company urban asia share kitchen floor one order either menus also buffet table however tried ala carte,3.0,2019-01-15 21:56:00,5.41
Eat India Company,Pratik Agarwal,visited place twice love food ambience service also good price worth experience must visit restaurant,5.0,2019-01-13 22:25:00,6.01
Eat India Company,Srideep Bommisetti,costly food cost quantity also less recommend go place crowd less waiting time also little,1.0,2019-01-07 20:58:00,1.9
Eat India Company,Abhishek Singh,eat india company twice sum experience found service sloppy mindless food fluctuating standards meal cost almost k people without drinks one would expect least good come basic cuisines kadhai paneer lip smacking flavourful totally bland service lethargic wait almost minutes food day tables booked positive side place ambiance great authentic artifacts past add good aurora place needs step game terms food offer p pretty excited going place unfortunately experience bad shall never visit one,2.0,2018-12-21 05:41:00,6.92
Eat India Company,Priyanka,proper food recommend anyone dont even bother come call forget serving us bad experience,1.0,2018-12-20 16:10:00,1.88
Eat India Company,Vishal Trivedi,bad services booked table advance zomato gold taking first order turned table take main course order serve water clean table one come family,1.0,2018-12-18 21:49:00,2.4
Eat India Company,Shail Choudhary,decided go eat india company dinner found conjunction urban asia good us got opportunity try restaurants food good service prices moderate high heard frozen ice cream nice try place located busy foodie street gachibowli good valet parking taste prices decent good portions,4.0,2018-12-05 08:00:00,6.720000000000001
Eat India Company,Saumye Rastogi,visited day diwali deploy disappointed service poor except one server courteous smiling ordered fresh lime soda sour starter okay hence star main course pathetic still figure screed simple thing like paneer butter masala tasteless,2.0,2018-12-02 14:28:00,4.3
Eat India Company,Srinivas Atreya,absolutely nothing vegetarians couple starters pretty much absolutely variety either main course even deserts disappointing pretty disappointing experience felt heavy pocket hope start considering vegetarians palates,1.0,2018-12-01 22:50:00,3.16
Eat India Company,Rahul Raj,place fantastic ambiance different concept service staffs treats us friends loved place,4.0,2018-11-23 20:36:00,4.87
Eat India Company,Bhavana Ramashankar,unhappy dinner really slow service least interested bother care customers waited mins served cold food almost leftover lack cleanliness,1.0,2018-11-16 23:11:00,2.35
Eat India Company,Chirag Gupta ?,craving really good food cheap drinks place go zomato gold applicable food ambience top notch soothes menu urban asia also available order staff friendly must go,5.0,2018-11-07 07:51:00,6.61
Eat India Company,RAVI TEJA,nice place food buddies went team lunch nice experience ambience food variety great music continuous soothing overall liked place especially starters well cooked served,5.0,2018-11-02 14:03:00,6.68
Eat India Company,RAJ,receptionist impolite started shouting us asked call manager amazing part told manager busy come us sure important manager customers restaurant definitely fire funny business model catering group tables four free,1.0,2018-11-01 14:03:00,3.12
Eat India Company,Ravi Chandra,visited place buffet lunch team starters good serve starters table even main course good loved phirni chico lava cake well however ice cream good staff courteous well,5.0,2018-11-01 13:48:00,6.66
Eat India Company,Venna Anand,want eat food come place eat food big time love life food repeat love best starters main course,5.0,2018-10-27 22:17:00,5.95
Eat India Company,Prakrati Dangarh,great time awesome food great service sk alauddin recommend thai coconut soup malaysian laska signature fish phuket sauce,5.0,2018-10-25 22:08:00,6.21
Eat India Company,Rohith,good food goodambiance greatservice pocket friendly u need say place u call urban asia u call eat india co easy access place good place hang friends,4.0,2018-10-25 19:17:00,5.48
Eat India Company,Rey. 07,thank u eat india made day outing almost fifteen people enjoyed ambiance food service food quick went buffet good spread got good rate love visit place night soonnnnnnnn love ice cream counter come back soon,5.0,2018-10-25 19:10:00,7.07
Eat India Company,Bharathi Katabathina,bad experience worst serving never experienced life respecting customers good manner,1.0,2018-10-25 16:48:00,1.8399999999999999
Eat India Company,Suresh,much crowd one attend quite time worst experience till date totally waste time visiting place leave place frustration,1.0,2018-10-25 16:40:00,2.17
Eat India Company,John Pascal,worst service management waiters attend wait even get menu card manager behaviour totally rude,1.0,2018-10-25 16:30:00,1.94
Eat India Company,Rishikesh,one irresponsible staff ever seem till nice thing happened receptionist guide table waited almost min one attended us even called couple attenders time spoke manager shocked rude response made us leave place,1.0,2018-10-25 12:55:00,3.07
Eat India Company,Abhina,place even worth star nobody even attended us min courtesy giving menu card even spoke manager rude telling take min waiter attend rude manager worst service absolute seeking dine peace,1.0,2018-10-25 12:06:00,2.85
Eat India Company,Bharghav S,great time friend eat india company last night along good food superb service thanks srikanth tall guys take good care us highlight evening murgh angara thai chicken forget man leading front mr nishant thanks suggestion go buffet love combination urban asia eat india surely visit soon,5.0,2018-10-19 20:04:00,7.85
Eat India Company,Vikas Kumar,service slow chef check dish throw customers worst quality vegetarian food paneer dish better road side rs spoiled evening,1.0,2018-10-18 23:09:00,2.2199999999999998
Eat India Company,Shruty Bagde,well seems juggling restaurants owner given different menu cards one appetisers one main course one asian cuisine service slow asked paneer kadhai instead served us sauf filled kadhai paneer tasted pathetic zomato gold benefits denied asian cuisine menu restaurant owner told us ordered missed outstation bus silly confusion management overall place go want peace mind good food,1.0,2018-10-15 20:46:00,4.779999999999999
Eat India Company,Vikram Kapur,good time eat india along great food service excellent well shout sk allaudin took great care irani fish new discovery soft tasty biryani time favourite,5.0,2018-10-14 20:53:00,6.52
Eat India Company,Khushboo Gokulgandhi,ordered veg thai coconut soup corn squares highly recommended item menu items turned utterly disappointing soup smelled fishy expected vegetarian dish corn squares tasted soggy oily crunch crispiness nobody bothered ask us food left soup,1.0,2018-10-14 20:34:00,3.37
Eat India Company,Radhika Burra,descent place nice different ambience buffet ok ok started high note chicken shorba followed starters main course moving main course taste food great either much salt garlic ginger paste starters really nice mutton rogan josh best thai green curry steam rice delicious desert hardly available one even bothered refill service nice ok ok may second visit think decide option available,3.0,2018-10-14 18:40:00,6.83
Eat India Company,Epicure,seeing rating absolute resturant starters came min n always need remind followup serving worth wait tasteless drink served like coughsyrup medicinal smell absolutely nothing dine even chinese side dessert section something feel immediately goto icecream counter wait min finally fellow state dont flavour give butterscotch got time ur turn came never made u wait n finally forcing u wht prepared wht u want finally end paying huge bucks drinking water go straight office lunch office canteen look beautiful ever u dont want food soend money worth resturant visit,1.0,2018-10-14 12:35:00,6.62
Eat India Company,Arpita Jain,worst food ever bad taste give negative rating dishes properly made bad experience name big quality taste maintained,1.0,2018-10-13 22:14:00,2.16
Eat India Company,Shashank Ayyala,dal bukhara hyderabad must eat india company hot tantalising dal bukhara rolled garlic naan tinge butter spread orgasmic treat tongue items good bukhara show stopper missing bukhara eic big miss may rather order bukhara dal palette share joy would ask,5.0,2018-10-06 14:14:00,7.51
Eat India Company,Rahul Otreja,good ambience average vegetarian food like restaurant order paneer tikka nawabi handi tikka fine handi average,3.0,2018-10-02 21:00:00,4.1
Eat India Company,Bhupesh Athnoorker,sunday dinner buffet liked ambiance lite music peaceful place good families like spend loved ones food liked cube corn veg fish chicken prawns nv loved mutton curry tender delicious items ok one thing need improve service though opted buffet serving starters table damn slow service repeated reminders ambiance food service one word review try,4.0,2018-10-02 13:38:00,7.43
Eat India Company,Ashish,lovely decor straight asian paints royale demo house ceilings littered enamel painted doors pillars utensils absolute cracker place repeat visit must,4.0,2018-10-02 13:04:00,5.49
Eat India Company,Amardeep Dabass,went yesterday late lunch google showed closing time going reach called confirm ok ordered la carte though food good arrived pieces eg noodles came first gravy came half noodles finished server looked bit tired indicating end shift virgin mojito lacked freshness felt like fresh lime star food star service,4.0,2018-10-01 09:06:00,7.0600000000000005
Eat India Company,K Gourav,pathethic service bad quality food hard give particular recommendations place since neither ambience food service good anyway disappointed,1.0,2018-09-29 15:36:00,2.38
Eat India Company,Sruj!,lunch opted ala carte must trys corn cubes turn offs extremely slow service desserts food tried corn cubes crispy potato butter chilli garlic sauce paneer lababdar mint lemon ice cream corn cubes one unqiue dishes simply loved highly recommended starters need try crispy potato tasty light paneer lababdar taste quite different paneer fresh tangy taste dominating may like tandoor roti hard lemongrass mint ice cream expected single serve ice cream mix flavors served two separately mint ice cream strong like lemongrass avg ambience decent ambience family dining service extremely slow remind times get order definitely improvised,3.0,2018-09-25 22:10:00,9.309999999999999
Eat India Company,Aarti Passi,decent ambience light music taste food great much varieties buffet worth money spent really need keep varieties salads desserts including ice cream average experience,3.0,2018-09-24 23:20:00,4.66
Eat India Company,Sachin Varshney,special day bday overall great dining experience courteous staff strong point took special dinner buffet starters served delicious less option main course dessert though would like visit,4.0,2018-09-22 14:48:00,5.86
Eat India Company,Trisha Chakraborty,late review ambiance good theme ancient india various stuffs forget name dishes mocktails probably chicken mutton dishes main course main course good preferred chicken dish,4.0,2018-09-20 16:08:00,5.72
Eat India Company,Adheeth Hundi,foodie going buffet like craving lump sum treat restaurant disappointed ambience service great went buffet firstly starters good taste common panner kebab type starter corn chicken veg kebab well none good twice main course disaster choices rare vegetables less eaten panner main dish rice items good skipped went desert section desserts like stabbing dead man nothing exciting ice cream good overall expensive less satisfying hungry looking buffet please skip one,3.0,2018-09-16 21:43:00,7.64
Eat India Company,Ankit Mohanty,place served worst indian food could ever ask hyderabad towels dirty properly washed food horrible loud music pub spoil dining experience even asked outdoor seating lied saying smokin area visiting place ever extra star coz interior otherwise place worthy star,2.0,2018-09-15 08:34:00,4.6
Eat India Company,Debangana Tarafdar,eat india company attached urban asia tried buffet food decent liked starters main course menu thai green curry impressive service little slow would liked variation deserts nonetheless decent meal,3.0,2018-09-13 22:09:00,4.96
Eat India Company,SHYAM HANSALIA,place visit zomato gold otherwise place deserve special visit location good food average,2.0,2018-09-13 19:53:00,2.88
Eat India Company,Varun MotawalA,pathetic group people work visited place great expectations time foresee terrible experience eventually would turn half us seated close glass facing gachibowli road thanks incredible maintenance ac poor sweating profusely served starters atleast minutes choice plates maintenance extremely poor say least food starters main course desserts tasted bad us content eating curd ice cream never going back place,1.0,2018-09-13 01:16:00,5.06
Eat India Company,Sriram Sumaithangi,horrible place nothing vegetarians service awful paneer properly cooked corn cubes hopeless wait hour get vegetarian starters main course vegetarian dishes empty,1.0,2018-09-12 14:18:00,2.6100000000000003
Eat India Company,Bhavik Parikh,birthday opted unlimited dinner say till birthday going great food real disappointment including soup starters main course dessert,3.0,2018-09-10 16:49:00,4.3
Eat India Company,Vedant Killa,group decided visit place saturday evening location quite main road however parking entry terrible surely improve aspect big turn entering restaurant quite impressed ambience decor india taste old locks keys doors wooden stuff adding rustic look coming food plethora options menu instead going decided quickly take recommendations order bearer hariyali paneer tikka corn cubes made perfect starter combination corn cubes missed friend ordered chicken starter quite average though moving main course wanted keep simple rotis curries paneer lababdar mushroom curry nizami handi seemed like good choices food decent service impeccable ca surely improved also even serve finger bowls end meal quite surprise price point little higher side probably much average great negative accepted gold food yay overall good experience probably one worth visiting,3.0,2018-09-09 22:56:00,11.46
Eat India Company,Bukka Shesha Kiran,good selection dishes menu best thing place ambience serving dambaru steward given service best thanks team organized really good least brownies yummmmmmmmmmmmmmmmy enjoyed lot,5.0,2018-09-07 14:32:00,6.76
Eat India Company,Khushi Singh,went late night dinner work happy service provided best part place interior antique royal doors old locks vintage pictures hanging wall ceiling added charm quality quantity almost worth price ambiance perfect peaceful sumptuous meal would definitely suggest place,4.0,2018-09-07 13:19:00,6.63
Eat India Company,Amul Chittalkar,wondering sunday head eat india company gachibowli eat india company one favorite restaurants hyderabad since years opened new branch gachibowli yay office folks everything ambience cor music wonderful quality taste food years consistent love love love indian food delicious dishes meat lover everything shorba kebabs nalli ki nihari dum biryani sooooooo yum sundays branch gachibowli teams urban asia host special brunch pm pm urban asia another brilliant kitchen asian food love chinese indian food miss brunch dishes veg non veg options plus desserts apart also chaat sushi well went per person steal deal favorite five dishes menu hara bara kebab chicken angara kang pao fish mutton rogan josh course dal bukhara know velvety makhani style dal spicy packed flavor make sure book table advance another good tip case someone wakes late forget book table go pm cause usually crowded time let know like thank later,5.0,2018-09-06 12:07:00,14.14
Eat India Company,Avin Seth,family dine place great ambiane tasty food nice view awesome ambiance place ancient indian look old locks supari cutters old doors walls ceiling amazing lovely experience cheers rakshita nath,5.0,2018-09-02 14:08:00,6.91
Eat India Company,Yum Yum YUMMY !,place two restaurants one urban aisa ankther one etc ambience entrance good food quality presentation good ordered chicken mutton biryani taste good awesome visit overall experience ambience seating food quality taste service value money,4.0,2018-09-01 21:45:00,6.37
Eat India Company,Shivam Shrivastava,love place looking proper north indian place place zomato gold takes different places one tried paneer butter masala butter chicken dal makhani along breads pulav definitely worth visit,4.0,2018-09-01 13:28:00,5.85
Eat India Company,Ash Dal,visited place good experience hd earlier jubilee hills outlet yachi bolu disappointing experience purina chutney sour methi chicken bitter think visit attitude service staff ok,2.0,2018-08-29 23:30:00,3.76
Eat India Company,Sakshi Singh,went celebrate friend birthday dinner staffs service interiors ambience really great coming food something really enjoy although food preparation time bit expected overall must visit place wan na hangout either office colleagues friends family regards sakshi,4.0,2018-08-29 20:41:00,6.58
Eat India Company,Raghu Kakkunoori,best thing place aimbence food good would better price gachibowli branch clubbed urban aisa zomato gold customers take advantage aimbence service food,3.0,2018-08-27 19:24:00,4.5
Eat India Company,Akshay Krishna,supposed really casual lunch expect place nice surprised sure nice restaurant well arranged furniture light buffet lunch convenient software professionals casual lunches friends small complaints listed end apart nice time spread something loved dearly chilly prawns get enough amazing chicken alright say prawns best although really small complain much give us fish even asked staff attentive service okay ambience nice place looks good clean effort put make look nice food food definitely good liked quite lot apart desserts pretty bad complaints starting ice cream guy cold stone ice cream broke water glass bar counter making ice cream technically mixing used already worn gloves ice cream scoop push glass pieces away wash hands change gloves wash scoop know glass pieces still hands scoop second also ice cream guy found hair inside ice cream made us returned immediately lost appetite soon third one waiters probably want give us fish even asked get us buffet menu agreed get never showed hope memory nothing else caused problem hopefully management reads takes action factors avoided go definitely,3.0,2018-08-24 22:25:00,14.04
Eat India Company,Charan Thota,great place wonderful service dilip ordered fist starter biryani fish good loved place visit sure,5.0,2018-08-22 14:31:00,5.97
Eat India Company,Mahima Sharma,good food amazing service decent enough prices paneer lababdaar palak paneer must try outlet gachibowli provides options since also order food urban asia menu overall good experience,5.0,2018-08-21 22:33:00,6.82
Eat India Company,Kumar Raja,service slow waited min non veg starter ended lots time soda left dishes least salt chat bitter,1.0,2018-08-18 14:54:00,1.95
Eat India Company,IndraJeet Ghorpade,whole place vibrating loud music club completely spoiled ambiance food great either atta rumali roti kachcha butter chicken lacked proper thickness biryani jubilee way way way better visit especially better alternative city service good complains service well trained staff,2.0,2018-08-17 23:21:00,4.73
Eat India Company,Aditi Gupta,ambiance decent place family get together comfortable seating arrangement boring music food quantity quality dishes served exceptionally great service service extremely slow starting menu finger bowls bill kept calling waiter waited min every order impression gst service charges removed charged additional service tax also axis bank offer mentioned zomato site given restaurant,3.0,2018-08-17 17:52:00,6.779999999999999
Eat India Company,Smit Verma,food delicious even service good sk allauddin served well ordered chicken sholay paneer lababdar peas pulao tandoori roti butter naan,5.0,2018-08-12 15:21:00,6.33
Eat India Company,Jaldeep Vasavada,urban asia eat india company premises stale food slow service oily food water dripping ac vents tables food items really bad experience,1.0,2018-08-11 12:45:00,2.35
Eat India Company,Ravindra Babu Gompa,enjoyed lunch buffet multiple varieties starters tasted like awesome many variables main course well desserts less number fine final ice cream mix sumptuous,5.0,2018-08-10 15:34:00,6.5600000000000005
Eat India Company,Sanjaya.bihari,food good service pathetic keep asking starters serve items least finally gave,2.0,2018-08-08 14:13:00,2.7800000000000002
Eat India Company,Abhinav Baloni,food good ambiance good greeted dilip das made amazing experience us dine surely would like come,5.0,2018-08-05 21:00:00,5.96
Eat India Company,Susmitha Reddy,greater time great ambience coupled delicious food service awesome thanks k allauddin continue cheers,5.0,2018-08-04 23:58:00,6.01
Labonel,Ruby Mathews,let make simple brownies die huge variety cupcakes personal favourite always red velvet chocolate brownies walnut topping,4.0,2019-05-21 13:21:00,5.21
Labonel,Arza Naveen,place take aways ordered red velvet creme cheese cake cake taste lip smacking everyone liked even took box fresh brownies awfully tasty lacking thing place support customization cakes prices bit high worth taste good,5.0,2019-05-17 15:28:00,7.16
Labonel,Kanika Garg,one premium bakers gachibowli items made order probably hours prior booking required ordered triple chocolate cake husband good taste nothing extraordinary came nice packing overall try cakes although may pinch pocket,4.0,2019-05-02 17:10:00,6.17
Labonel,Saba,expensive bakery like bakery dont sell brownies cupcakes pieces sell box cupcakes brownies brownies amazing tasty soft smooth love,4.0,2019-05-02 00:51:00,5.3
Labonel,Rakshith Torres,okay initially thought quite expensive especially brownies try course took risk taking boxes assorted brownies friends well nutshell loved id think twice brownies cheers,4.0,2019-04-26 20:57:00,5.6899999999999995
Labonel,Sandeep Indukuri,place hype ordered signature cake classic chocolate hazelnuts good top cream layer good number hazelnuts bad extremely dry hardly cream inside layers extremely disappointing,1.0,2019-03-29 08:22:00,2.73
Labonel,Tumpa Roy,customer service zero know behave dude even extra box entire store renovation know cookies cookies freshly baked expensive least speak properly customers well people definitely place hype,1.0,2019-03-22 14:31:00,2.87
Labonel,G. Sushmitha Reddy,best brownies labonel box brownies freaking expensive good quality purchased walnut brownie box melt mouth brownies cakey moist inside ps zomato says place indoor seating disappointed us lot take away,4.0,2019-03-18 19:28:00,6.0
Labonel,Jay Mehta,got box gift trully amazing brownies got ta experience goes really well good old vanilla ice cream dash chocolate sauce even solo,5.0,2019-02-19 17:32:00,6.29
Labonel,Mohammad Ali,amazing experience delicious desserts staff friendly hurry visit try treats good ambience everything,5.0,2019-02-11 17:44:00,6.0
